Arquivo,Classe,Liver,Kidney,Altura,Comprimento,Hi,Hu,Homogeneidade,Entropia
ROI_12_7,saudavel,"(294, 193)","(278, 242)",28,28,0.8639565200472157,"[0.0013913433766588011, 8.288051858128467e-11, 3.689685466564997e-13, 4.5171658243264057e-14, 4.128168534223009e-27, 2.1575671703279655e-19, -4.1190681199509734e-27]","[0.5185338737634771, 0.031870900880521295, 0.2960768952284841, 0.03187089756139038, 0.31443563545140335, 0.031870900880521295, 0.28213966340802293, 0.03187089756139038, 0.39686399126532557, 0.03994699962598186, 0.34065876466631984, 0.016129555365194087, 0.33235660902709435, 0.024495084415062273, 0.29319307635858843, 0.024595936485949092]","[6.8023196443579295, 7.871978346730395, 6.373794168798246, 7.866979157019692, 7.665200619112711, 7.871978346730395, 6.348353963802537, 7.866979157019692, 6.205918981702457, 7.690494120459922, 6.239444762971774, 7.662725557147097, 6.0618118157392855, 7.917461068004116, 6.093954672882143, 7.9192673203368]"
ROI_12_8,saudavel,"(292, 200)","(278, 247)",28,28,0.8668688380397254,"[0.001354879529291944, 3.3358531331904797e-10, 5.831656237524683e-13, 7.026816168536496e-13, 2.93640828120126e-25, -1.0919593655731064e-18, 3.4074699723575147e-25]","[0.518534109382673, 0.02555265819815755, 0.28693747878914205, 0.025552637889750724, 0.3284925582025859, 0.02555265819815755, 0.30184715543935653, 0.025552637889750724, 0.4425481949918831, 0.02280019240904144, 0.3197641191635119, 0.02424818137436541, 0.3759851201982179, 0.03897662819111476, 0.2959897685218084, 0.033737878847271786]","[6.834360542157187, 7.86782671033671, 6.345043722378258, 7.8679511350386635, 7.6231832160317, 7.86782671033671, 6.356595722044295, 7.8679511350386635, 6.104334662496371, 7.708764275355794, 6.1969904102738855, 7.688998891822311, 6.008240387167858, 7.8763884819490135, 6.075152306787535, 7.865754645688267]"
ROI_12_9,saudavel,"(284, 189)","(235, 210)",28,28,0.9552812573550563,"[0.0012513866917640505, 1.1982710255735734e-11, 3.2319897424476314e-13, 2.8820842371433493e-13, -3.230212082745725e-26, -1.9906738568711079e-19, -8.181615215966034e-26]","[0.5185371207486983, 0.03339974539107605, 0.2982834469507807, 0.03339973895595575, 0.3135493495275104, 0.03339974539107605, 0.30047158224742954, 0.03339973895595575, 0.3939726034375522, 0.019731579606102483, 0.3497760090720822, 0.03640022960753663, 0.32473420740533904, 0.028209534790633383, 0.2863664100750759, 0.01915635461867202]","[6.723806234811613, 7.843591460836839, 6.371848831513825, 7.842920400754955, 7.5911078275343185, 7.843591460836839, 6.359706522190572, 7.842920400754955, 6.140048948210656, 7.663630066150654, 6.266230477257489, 7.61020186558182, 6.064438021073251, 7.905732557177086, 6.115383244310715, 7.9191364436089335]"
ROI_13_0,saudavel,"(311, 170)","(239, 168)",28,28,1.2094355398217493,"[0.0011738785797924, 6.311856822686557e-10, 1.242644737326842e-13, 7.965324912868901e-14, -2.113316088774237e-27, -1.994456940723423e-18, 7.63764237839273e-27]","[0.5185401578614146, 0.027056296761150934, 0.2891035854849209, 0.027056306391737717, 0.30067283195601674, 0.027056296761150934, 0.2868182101903848, 0.027056306391737717, 0.3521136710747799, 0.012441027867339768, 0.31341690204722555, 0.02273695458137531, 0.32034122514877483, 0.015450208770350908, 0.2758175965144578, 0.014386763354966949]","[7.057238417182958, 8.035546253303615, 6.411531371196366, 8.038708313445117, 7.9196132954592136, 8.035546253303615, 6.367948280432331, 8.038708313445117, 6.26623047725749, 7.8577104099854616, 6.337659048686061, 7.865059037082983, 6.1260975300250005, 8.096849348323113, 6.072526101453572, 8.093188943280449]"
ROI_13_1,saudavel,"(340, 210)","(256, 184)",28,28,0.8879365504516169,"[0.001465849311100979, 1.451388578509886e-10, 8.367617114935446e-13, 1.1791716072010633e-14, 6.23019762790767e-28, 1.4158107621165358e-19, -9.918564296367498e-28]","[0.5185325638629823, 0.03416618494384355, 0.2993986773099227, 0.034166189845255795, 0.30934814919699005, 0.03416618494384355, 0.2930233007700205, 0.034166189845255795, 0.38033408185265277, 0.026654735639606086, 0.3201666816694502, 0.025607819334349784, 0.31942146409035854, 0.032785668025040834, 0.28707075135995186, 0.040439568780412584]","[6.804422857785245, 7.911934499038482, 6.416472293806829, 7.915743292516076, 7.671228456791566, 7.911934499038482, 6.3730792385278106, 7.915743292516076, 6.139603120219096, 7.697747614250229, 6.253931872337118, 7.730777755483495, 6.089910632691982, 7.931884625184398, 6.100624918406268, 7.921613586842877]"
ROI_13_2,saudavel,"(317, 160)","(257, 184)",28,28,0.8923412451141449,"[0.0014482879804464258, 7.170922984183394e-11, 7.332101503405864e-13, 7.485291335729688e-14, -1.4705408733261904e-26, 2.419245938249719e-19, -9.552887598343058e-27]","[0.5185328328992649, 0.025220143348113986, 0.286458398442905, 0.025220122094800526, 0.3066171635670463, 0.025220143348113986, 0.3041574002000608, 0.025220122094800526, 0.37145747055788114, 0.024719320730993855, 0.3341460766998831, 0.032239245866732075, 0.3371258547895272, 0.030355395447466883, 0.306844471630419, 0.03328966588079002]","[6.899777881174999, 7.911859866582263, 6.403594863259859, 7.914067878207005, 7.778123612469669, 7.911859866582263, 6.384431796915848, 7.914067878207005, 6.245003300908544, 7.681561062787512, 6.21484755313103, 7.672633806402969, 6.0725261014535725, 7.952938503079921, 6.1260975300250005, 7.923974130365743]"
ROI_13_3,saudavel,"(309, 158)","(253, 179)",28,28,0.9700210662777509,"[0.0013220426210905506, 1.2351133575446838e-10, 9.669391561036707e-13, 1.3934557537059686e-13, -3.049343376859693e-26, -1.1726976187017331e-18, 4.1065766962886926e-26]","[0.518534881742572, 0.029327760353798634, 0.2923968130658573, 0.029327762842242183, 0.31205942129154784, 0.029327760353798634, 0.30534333282093584, 0.029327762842242183, 0.3891378933163497, 0.03541548795878039, 0.3077865769944492, 0.027000811566939224, 0.32125894181891496, 0.05088274133642945, 0.2883973650458024, 0.0349573753709925]","[6.720005854688463, 7.8578731650958, 6.4164722938068275, 7.861467590409384, 7.5967707848797295, 7.8578731650958, 6.3514647639488135, 7.861467590409384, 6.185873334400346, 7.589680245771455, 6.248373334400346, 7.60466954733888, 6.0577677755491255, 7.841614822556895, 6.083240387167859, 7.869109244254104]"
ROI_13_4,saudavel,"(323, 165)","(252, 174)",28,28,0.9254942026966362,"[0.0014394626814907487, 3.378081525946476e-10, 9.243231990829488e-13, 1.4131493272246303e-13, -2.600608650292996e-26, 2.074107613441739e-18, 4.3956416256810365e-26]","[0.5185327454791204, 0.01535981260802857, 0.27219629355320346, 0.015359812141529422, 0.3028880698896928, 0.01535981260802857, 0.3010705866395593, 0.015359812141529422, 0.35933821114947, 0.02246584247159586, 0.33511927046267304, 0.021884767775861586, 0.31099112253610584, 0.023928970068868887, 0.3035274092065011, 0.031924739946462416]","[6.957212276127126, 7.987395329121994, 6.419467879132875, 7.984209432115873, 7.840062130667384, 7.987395329121994, 6.364837480286054, 7.984209432115873, 6.232704695988173, 7.781042391418751, 6.275159048686061, 7.773006721064652, 6.093954672882143, 8.038217656303615, 6.064438021073249, 8.021707537202122]"
ROI_13_5,saudavel,"(320, 162)","(251, 174)",28,28,0.9478116050305069,"[0.0013968277309711584, 1.0503444661669173e-10, 1.3340523252253882e-12, 1.721963160506985e-14, 2.4677088262145548e-27, 1.7616252959968678e-19, -8.496701469431944e-28]","[0.5185335685711229, 0.02733340616555325, 0.28951397913791144, 0.0273333858878076, 0.30349283864380994, 0.02733340616555325, 0.2901261915419667, 0.0273333858878076, 0.36130093166484245, 0.023222538535230833, 0.3031139551371883, 0.023578207600499872, 0.31954764670511837, 0.02501802898696424, 0.3113443314012917, 0.027547700396771933]","[6.949542776760402, 7.974852585915212, 6.4164722938068275, 7.975834461751775, 7.8430206762521975, 7.974852585915212, 6.392673555157606, 7.975834461751775, 6.262860443765687, 7.786456916195158, 6.298574729479974, 7.773976485699509, 6.1220534898348395, 8.013735862512195, 6.083240387167858, 8.037957951718754]"
ROI_13_6,saudavel,"(321, 162)","(254, 173)",28,28,0.9805975878946863,"[0.0013799747719240706, 1.0657316377911552e-10, 6.317981165942287e-13, 2.3238209736604515e-13, -3.2126113168844984e-26, -1.6374277745332949e-18, 8.304412687572206e-26]","[0.5185339130952327, 0.036044225716826576, 0.3021131812751635, 0.03604420395269425, 0.3093585136014451, 0.036044225716826576, 0.28057401954565653, 0.03604420395269425, 0.3803632125082863, 0.023161616723297397, 0.31944229271148283, 0.021966407908939573, 0.32034118688867236, 0.024723502759142753, 0.29716292121462307, 0.02402066954477514]","[6.860929939914664, 7.9521823787131245, 6.435340895005892, 7.95064283890435, 7.754168306035049, 7.9521823787131245, 6.400915313399365, 7.95064283890435, 6.284087620114632, 7.712102566431941, 6.32873047725749, 7.694853415950138, 6.083240387167859, 7.962029440196346, 6.072526101453572, 7.932709959648116]"
ROI_13_7,saudavel,"(331, 162)","(257, 178)",28,28,0.8845333619724145,"[0.0015207207334532763, 5.642448764662712e-11, 1.9619756242534e-13, 4.927285113822046e-13, -1.1830022167178441e-25, 1.7138980640310404e-18, -9.734090584871961e-26]","[0.5185316253047998, 0.025420399285900206, 0.2867499043419867, 0.025420388082547096, 0.31327254046656416, 0.025420399285900206, 0.3017264366194176, 0.025420388082547096, 0.39309152111263423, 0.02803776675263079, 0.33527077993999377, 0.031254363648803275, 0.32395208379422324, 0.03519942188412848, 0.31350743900810785, 0.03700841725778845]","[6.745116495385939, 7.877216402495002, 6.411531371196366, 7.871388350265252, 7.64318965068107, 7.877216402495002, 6.334981247465298, 7.871388350265252, 6.2394447629717735, 7.622404213087095, 6.293016191543204, 7.662838852182335, 6.093954672882143, 7.858425197608049, 6.089910632691982, 7.857465707015675]"
ROI_13_8,saudavel,"(324, 162)","(255, 175)",28,28,0.9532690962284551,"[0.0014023090470973987, 1.5564892602020837e-10, 8.558646713177027e-13, 3.456162927719894e-14, -3.737769711781132e-27, 4.267329425857731e-19, -4.621976208400287e-27]","[0.5185334681979862, 0.03764476643254991, 0.3044288493937398, 0.037644739992999436, 0.31013369938383484, 0.03764476643254991, 0.28671439193234044, 0.037644739992999436, 0.3828840678292598, 0.022725603961439935, 0.32167763560717966, 0.02330745555681019, 0.31993566098102366, 0.019472031393776908, 0.3085168414310043, 0.019146117976536807]","[6.901700540981393, 7.935964539258837, 6.403594863259859, 7.933217291024737, 7.76897355512774, 7.935964539258837, 6.392673555157605, 7.933217291024737, 6.2471918053535145, 7.733923712009634, 6.262860443765688, 7.705186272037326, 6.061811815739287, 7.95232517157647, 6.115383244310715, 7.973700391625571]"
ROI_13_9,saudavel,"(314, 166)","(261, 174)",28,28,1.0487984031936126,"[0.0013536225171442914, 1.3685487656896708e-10, 3.326042536524814e-12, 6.386117848879114e-13, 8.915663442389765e-25, 4.690386536788425e-18, 2.6711449636503934e-25]","[0.5185349182379515, 0.04089847340443432, 0.3091330110402069, 0.04089845714443056, 0.300405269360824, 0.04089847340443432, 0.28066631752056215, 0.04089845714443056, 0.35126177636959194, 0.020673367421055276, 0.2946542068086687, 0.028794200178567646, 0.3284861643663858, 0.019296908250414743, 0.29360741989794337, 0.03322922563011801]","[7.036923664898353, 8.015304254367212, 6.40853578587032, 8.020326618664004, 7.9091295228957215, 8.015304254367212, 6.384431796915847, 8.020326618664004, 6.284087620114633, 7.821960510984096, 6.310873334400346, 7.8235559976807885, 6.1260975300250005, 8.035750370842885, 6.147526101453573, 8.043055343060425]"
ROI_14_0,saudavel,"(228, 144)","(199, 191)",28,28,1.1226351709749285,"[0.0012675321499320072, 1.1232820762917454e-10, 1.037594321329412e-12, 1.6241944191052542e-13, -2.97586628139163e-26, -2.461299249995305e-19, -5.966688434626115e-26]","[0.5185366004812875, 0.016797621159252856, 0.2742704596052192, 0.016797643722374824, 0.2947394942960161, 0.016797621159252856, 0.3035240709595343, 0.016797643722374824, 0.33284232983770734, 0.017044952260894385, 0.30921213766449007, 0.020677884331409054, 0.30364712287559265, 0.027614933917182036, 0.2874483500420827, 0.02829322447326971]","[7.113487922519353, 8.019146816443955, 6.384726262060797, 8.016260627714765, 7.977235834875339, 8.019146816443955, 6.3844317969158455, 8.016260627714765, 6.301944762971776, 7.865047980961181, 6.301944762971776, 7.8360581859791445, 6.147526101453573, 8.130498905036943, 6.1260975300250005, 8.125972812918464]"
ROI_14_1,saudavel,"(242, 163)","(199, 189)",28,28,1.2060250333283957,"[0.0011572167657312167, 2.7426085452234913e-10, 4.699757255330111e-13, 2.6447070942091605e-14, -2.214637363804774e-27, -4.0964819249907717e-19, 1.9465743678893293e-27]","[0.5185409421065933, 0.034110004560496565, 0.2993051456331989, 0.03411002142623967, 0.30428596256974083, 0.034110004560496565, 0.2879653280064252, 0.03411002142623967, 0.3638536987419056, 0.030115041634273913, 0.31972049860288476, 0.03292311098181372, 0.3086731783030374, 0.014654032254846608, 0.30175489157374624, 0.015399506232891592]","[6.9633254596263505, 8.006924325937876, 6.4432774029424, 8.001963124799689, 7.840664398559391, 8.006924325937876, 6.384431796915847, 8.001963124799689, 6.275159048686062, 7.7876019120442495, 6.257301905828918, 7.779875637766953, 6.093954672882143, 7.9921629165196215, 6.093954672882143, 8.05620519425175]"
ROI_14_2,saudavel,"(209, 122)","(155, 160)",28,28,1.0768831797513876,"[0.0013445674483448613, 2.553104615162132e-10, 7.230438412558426e-13, 7.8968706108284e-14, -1.507427315922507e-26, 5.788999473815328e-19, 1.1350402034491198e-26]","[0.5185345427734759, 0.03510018338082777, 0.3007466710145094, 0.03510020199250039, 0.3022898065244895, 0.03510018338082777, 0.3191023054628736, 0.03510020199250039, 0.3573877893441102, 0.030782119529511157, 0.31257951773466036, 0.026914474176692554, 0.29765706487212473, 0.03415963251294229, 0.28856437710436666, 0.04102610803730759]","[6.741783363866462, 7.827501324740172, 6.340102799767794, 7.827691949551447, 7.636225915912434, 7.827501324740172, 6.323628689077261, 7.827691949551447, 6.2271461580514025, 7.622069197120686, 6.293016191543202, 7.60308266920803, 6.093954672882143, 7.818793786280828, 6.104668958596429, 7.8597443255360275]"
ROI_14_3,saudavel,"(208, 124)","(153, 160)",28,28,1.1111738049477193,"[0.0012771034606279335, 1.0501747833692385e-10, 2.983291281859038e-13, 3.095394246881416e-13, 8.44482621025599e-26, 1.66626089926355e-18, -4.14301776139045e-26]","[0.5185363752486616, 0.028807584896422805, 0.29164232081235986, 0.028807603067206578, 0.28993271359467865, 0.028807584896422805, 0.30351680436244766, 0.028807603067206578, 0.31722105271847256, 0.02435153324757119, 0.32777577007015496, 0.02425305724424022, 0.3046224972449478, 0.050218526247781614, 0.3033273842643956, 0.036174207714613243]","[6.736267844890104, 7.838410593379706, 6.352980230314768, 7.840636727035773, 7.6970153386241185, 7.838410593379706, 6.334981247465298, 7.840636727035773, 6.293016191543202, 7.655811489325812, 6.293016191543204, 7.660153994474896, 6.115383244310715, 7.903190125578534, 6.104668958596429, 7.869707957668092]"
ROI_14_4,saudavel,"(211, 127)","(158, 160)",28,28,1.0959853629358571,"[0.0012807734783355832, 4.311723210573979e-10, 6.897576993102852e-13, 8.120416430435461e-13, 6.07342055740614e-25, -1.5851718917232056e-17, 2.1908401660645066e-26]","[0.5185360579514855, 0.02160525985258936, 0.2812251009971902, 0.021605252296529397, 0.2866292153420129, 0.02160525985258936, 0.29868597053067636, 0.021605252296529397, 0.3064857542752783, 0.032259716328893184, 0.307747335937218, 0.01587108154255658, 0.29304410788306323, 0.04287780408363868, 0.2742500535620795, 0.025009114906716482]","[6.878357597891344, 7.940902792256985, 6.411531371196366, 7.94201390330016, 7.828014191198745, 7.940902792256985, 6.3514647639488135, 7.94201390330016, 6.293016191543205, 7.746595330234358, 6.301944762971774, 7.725801254485276, 6.115383244310715, 8.061162760120425, 6.1368118157392875, 8.060337425656709]"
ROI_14_5,saudavel,"(222, 133)","(157, 166)",28,28,1.0796407893182087,"[0.001308335000365236, 5.158149314702175e-11, 2.07784126774752e-12, 9.141869672238152e-13, -6.194920842345757e-25, -4.86068261279862e-18, -1.0971522777439601e-24]","[0.518536651664947, 0.025786188913200912, 0.2872717776664426, 0.02578620339840991, 0.2894863963015774, 0.025786188913200912, 0.27942637985772756, 0.02578620339840991, 0.3157695886109304, 0.03524048626651521, 0.2859283699670644, 0.01398080552216389, 0.2954148976152112, 0.020420575392877414, 0.26762095213702747, 0.017467529790992465]","[7.236714347110921, 8.138008991698054, 6.467086926751923, 8.140217003322794, 8.095845752880937, 8.138008991698054, 6.425640588124638, 8.140217003322794, 6.3108733344003465, 7.904944831985778, 6.301944762971776, 7.920160471992701, 6.115383244310715, 8.193202449552638, 6.158240387167858, 8.205032032973195]"
ROI_14_6,saudavel,"(219, 129)","(163, 169)",28,28,1.1145507679760773,"[0.001245040405612022, 2.3956841145407136e-10, 1.7270709610548601e-12, 5.404968479312392e-13, 4.0033824811961747e-25, 8.33235686194022e-18, 3.353090191896196e-25]","[0.5185376036732717, 0.028346044533666855, 0.2909730723828233, 0.02834606527528289, 0.2933129018481041, 0.028346044533666855, 0.28613852547984386, 0.02834606527528289, 0.32820251860904626, 0.02994858728878147, 0.3152979726925822, 0.017722530844459527, 0.2787304198463323, 0.024683676492858447, 0.2863400223385091, 0.02391299520882094]","[6.950369229779237, 7.970946227445416, 6.403594863259859, 7.972900126269483, 7.866498689163073, 7.970946227445416, 6.389562755011326, 7.972900126269483, 6.328730477257487, 7.781688196209004, 6.319801905828919, 7.770341441313964, 6.093954672882143, 8.028552140563209, 6.1260975300250005, 8.015722491682672]"
ROI_14_7,saudavel,"(264, 177)","(164, 166)",28,28,1.23413201744479,"[0.001129816008416135, 3.2851279679868095e-10, 2.1386026771922167e-13, 4.2653818565311636e-13, 9.160228140798221e-26, 3.8964145091851507e-19, 9.058166780646801e-26]","[0.518542231522804, 0.019346284759778256, 0.27794857903093173, 0.019346302259789356, 0.29559105638175454, 0.019346284759778256, 0.28704837881209755, 0.019346302259789356, 0.3355909018512393, 0.03170371353208687, 0.3017302143586981, 0.0249224032443656, 0.29789320127021995, 0.016178442296210387, 0.2716693978197315, 0.016033638223871702]","[7.019098270939143, 8.023885496110404, 6.427404387069382, 8.019947319865617, 7.897970258184298, 8.023885496110404, 6.392673555157605, 8.019947319865617, 6.266230477257489, 7.8242777976461735, 6.310873334400346, 7.800542742688369, 6.100624918406268, 8.095295451562789, 6.1260975300250005, 8.054012231465343]"
ROI_14_8,saudavel,"(249, 160)","(206, 193)",28,28,1.1528588098016337,"[0.0012328408307111737, 3.061453189348765e-10, 3.008486780281443e-14, 2.8832697039852457e-13, -1.402462191905142e-26, 5.043434834435692e-18, 2.29003047376421e-26]","[0.51853880996576, 0.013468942400514253, 0.2694524334792272, 0.013468942400514251, 0.2927182387333745, 0.013468942400514253, 0.26573480354864454, 0.013468942400514251, 0.32626579224902763, 0.017610758735529485, 0.29924631300740884, 0.009694180256193967, 0.28586806250209096, 0.01685630461126261, 0.287365214359613, 0.024129288198919296]","[7.348562910496989, 8.19944531192212, 6.451213910878906, 8.196737261920696, 8.167615118803432, 8.19944531192212, 6.433882346366396, 8.196737261920696, 6.275159048686059, 8.008768330987557, 6.346587620114632, 8.012433121476283, 6.136811815739286, 8.244214414132635, 6.1260975300250005, 8.25362589463252]"
ROI_14_9,saudavel,"(248, 158)","(168, 171)",28,28,1.063982937883231,"[0.0012888049604472599, 1.4733366634729827e-10, 2.002761422349331e-13, 6.666777283965288e-13, 2.4005720561998674e-25, 3.7593693394019086e-18, -4.143152334999597e-26]","[0.5185362396302498, 0.02881039012593369, 0.29164659918695923, 0.028810414393035694, 0.2942012178345741, 0.02881039012593369, 0.27263501220139486, 0.028810414393035694, 0.33109414921027336, 0.021595011743320774, 0.3131798266634913, 0.024126082577507608, 0.2988056053100145, 0.013679210697414183, 0.27759475399311384, 0.029960330502879915]","[7.3005271206062154, 8.155062768797546, 6.424408801743337, 8.15814733680233, 8.129585308919975, 8.155062768797546, 6.36794828043233, 8.15814733680233, 6.284087620114633, 7.963757042329494, 6.301944762971774, 7.9743011870747464, 6.147526101453573, 8.217942125940786, 6.1260975300250005, 8.216176107403035]"
ROI_15_0,saudavel,"(320, 144)","(235, 163)",28,28,1.337424053434193,"[0.0010994619579079168, 1.0967615315326427e-09, 2.0815257282969205e-14, 8.218829083137432e-15, 8.623350016039998e-29, -1.7352437848691829e-19, -6.418638853552211e-29]","[0.518544783020249, 0.01322155890147764, 0.2690857616439624, 0.013221588205475365, 0.296404405260688, 0.01322155890147764, 0.28156036258935957, 0.013221588205475365, 0.33822567440389545, 0.01848345893333417, 0.29457723426959637, 0.03299236990416537, 0.31157594678338124, 0.022017874015953634, 0.2722621187395305, 0.038585811396979565]","[6.998434066157604, 8.00898985950445, 6.443277402942399, 8.01126775636217, 7.854308838266147, 8.00898985950445, 6.384431796915847, 8.01126775636217, 6.205473153710896, 7.812540396665263, 6.293016191543202, 7.806325801307043, 6.083240387167859, 8.030577863685822, 6.093954672882143, 8.031551972367664]"
ROI_15_1,saudavel,"(317, 148)","(264, 137)",28,28,1.115475048726913,"[0.0012060544498041705, 4.1497217827153327e-10, 2.2424669866358938e-14, 1.1288699682661765e-13, 5.128844067537042e-27, -2.0419917104997282e-18, 2.440178734637305e-27]","[0.5185394939352171, 0.030927978975416798, 0.2947046417907715, 0.030927975080091524, 0.29408845868542205, 0.030927978975416798, 0.29871505310796087, 0.030927975080091524, 0.330716698696264, 0.024943430160236868, 0.29932014298906534, 0.0219827101447289, 0.3133168845555069, 0.030815315973507118, 0.278403566814324, 0.018526899232609865]","[7.057800904040825, 8.025662445735101, 6.411531371196366, 8.022891134190333, 7.92943886444364, 8.025662445735101, 6.384431796915847, 8.022891134190333, 6.253931872337116, 7.8361986604845715, 6.310873334400346, 7.817301218665162, 6.115383244310715, 8.09840054438965, 6.147526101453573, 8.108417888563318]"
ROI_15_2,saudavel,"(321, 135)","(254, 127)",28,28,0.9781460984274815,"[0.0013228693479527681, 4.0552982533341946e-13, 6.737411398436438e-14, 8.409634723800871e-14, 8.574626653860857e-29, 9.068234917556778e-21, -6.329543438871225e-27]","[0.5185351475807848, 0.023671914585743525, 0.2842156689831984, 0.023671915917877043, 0.3084598812244507, 0.023671914585743525, 0.2998777089886818, 0.023671915917877043, 0.3774384908943164, 0.026263354542841892, 0.33017057482704815, 0.030366513993289258, 0.3349882283816109, 0.03661552587195927, 0.3064703443939655, 0.03325493895819475]","[6.862561382310517, 7.932015218547231, 6.4035948632598565, 7.934536260185929, 7.7298392769909245, 7.932015218547231, 6.384431796915847, 7.934536260185929, 6.2092890151942575, 7.716465720425726, 6.253931872337116, 7.718235383527733, 6.10466895859643, 7.9491336242455475, 6.089910632691982, 7.910617604485818]"
ROI_15_3,saudavel,"(308, 122)","(243, 132)",28,28,0.952913688840022,"[0.0013604801542593937, 7.997935732268001e-10, 7.071098152730914e-13, 6.087707939865268e-13, 3.3637584985301758e-25, 9.826819288783035e-18, 2.1536820747567026e-25]","[0.5185354629414805, 0.021594134825008632, 0.28120992669194517, 0.021594143037890645, 0.2913441405919201, 0.021594134825008632, 0.29165337064383173, 0.021594143037890645, 0.3218112694962437, 0.028078631321187642, 0.3005484949531389, 0.010467991029713831, 0.2828472611574359, 0.023924760729267906, 0.28219662964433573, 0.021701188007261132]","[7.363437179569293, 8.20514863411839, 6.451213910878907, 8.202825824194695, 8.186766188185107, 8.20514863411839, 6.433882346366397, 8.202825824194695, 6.298574729479972, 8.007322455615496, 6.346587620114632, 8.020654460598841, 6.083240387167859, 8.218327378981849, 6.136811815739287, 8.203645257059497]"
ROI_15_4,saudavel,"(315, 140)","(252, 138)",28,28,0.9108747753145596,"[0.0013491228521257561, 7.624206365258896e-10, 1.7853843064517281e-12, 3.5184081043507053e-14, -8.749784993182938e-27, -1.7721701812131563e-19, -1.0971722225209165e-27]","[0.5185343985248104, 0.04050833193991918, 0.3085695085748346, 0.0405083412025128, 0.29697158179132815, 0.04050833193991918, 0.29189243894094197, 0.0405083412025128, 0.34010404580058173, 0.019603001418456868, 0.3133599599821048, 0.03260969438564324, 0.299821264917063, 0.02137500164748605, 0.280160357264823, 0.020134829518955042]","[7.030655733300245, 8.028938320961448, 6.419467879132876, 8.029368474105146, 7.881183456911017, 8.028938320961448, 6.392673555157605, 8.029368474105146, 6.223776124559601, 7.8160253014728225, 6.32873047725749, 7.836258772956305, 6.115383244310715, 8.10745691705548, 6.1260975300250005, 8.12382721068398]"
ROI_15_5,saudavel,"(312, 136)","(270, 158)",28,28,0.8549491101720137,"[0.001385861791693497, 1.5910272255446813e-11, 9.152153965041359e-14, 9.370722683628038e-13, 2.105107029759158e-25, -2.3023566239616113e-18, -1.7604970086422639e-25]","[0.5185338204665002, 0.023318611120170262, 0.28370653712165683, 0.02331860653437923, 0.3033593297724511, 0.023318611120170262, 0.28217076444273687, 0.02331860653437923, 0.36086617768602786, 0.03170834795012046, 0.2972326584673305, 0.03451124066851889, 0.3119879957634112, 0.022394411262883322, 0.27588426108805025, 0.03274039990616661]","[6.862498992328889, 7.914894337009784, 6.3797853394503345, 7.907288426298994, 7.757403097442499, 7.914894337009784, 6.384431796915847, 7.907288426298994, 6.2483733344003465, 7.6993204604499565, 6.293016191543202, 7.718483520311869, 6.093954672882143, 7.966995954810151, 6.136811815739287, 7.9441745774614105]"
ROI_15_6,saudavel,"(318, 145)","(272, 157)",28,28,0.8439728170645774,"[0.0014329983331527157, 8.303921394021714e-10, 6.365835858913673e-13, 2.930929839860752e-13, 1.2211029970886629e-25, 7.662700429985358e-18, -3.341845471604489e-26]","[0.5185329893078747, 0.02652943428462629, 0.2883519682544262, 0.026529423980040833, 0.3094042865435204, 0.02652943428462629, 0.2930578413585969, 0.026529423980040833, 0.38051509235236447, 0.024110952949297236, 0.3240138040350079, 0.034525055548464606, 0.3212075800765842, 0.022135602538481732, 0.27890374024424924, 0.024182898750940193]","[6.8184556577790145, 7.909573168764695, 6.411531371196366, 7.909163413939768, 7.704214473484224, 7.909573168764695, 6.367948280432331, 7.909163413939768, 6.257301905828918, 7.681529659810613, 6.230516191543203, 7.652005940542624, 6.083240387167858, 7.922213781172324, 6.104668958596429, 7.882644348486489]"
ROI_15_7,saudavel,"(325, 144)","(273, 158)",28,28,0.8474072837017332,"[0.0014135952774607932, 4.512704824963229e-10, 2.319968597599756e-14, 3.192963237833221e-14, -2.566506115284531e-28, 1.4585041159565627e-19, -8.30261243813165e-28]","[0.5185333871892266, 0.04009916401510451, 0.30797917129519625, 0.04009917597341819, 0.31306776117799073, 0.04009916401510451, 0.2784552839852375, 0.04009917597341819, 0.39242004206483044, 0.033657731976967885, 0.3179511241375364, 0.04013989613786775, 0.33514056412848514, 0.039873113807615206, 0.29293949178349254, 0.033462159384304156]","[6.724884536538975, 7.838516558257453, 6.37678975412429, 7.84095062891701, 7.6334333657740485, 7.838516558257453, 6.389562755011326, 7.84095062891701, 6.221587620114633, 7.67074052978853, 6.253931872337115, 7.61760793042704, 6.029668958596429, 7.871853559902575, 6.079196346977698, 7.891323277013599]"
